symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2412,い地筿       ,20001027,100.5,100.5,100.5,100.5,3391,340795,-3.3654,0.0351,969596,-3.4233
2412,い地筿       ,20001030,97,97,97,97,38,3796,-3.4826,0.0004,935829,-3.5447
2412,い地筿       ,20001031,94,94,94,94,78,7364,-3.0928,0.0008,906886,-3.1416
2412,い地筿       ,20001101,91,91,91,91,209,19041,-3.1915,0.0022,877942,-3.2435
2412,い地筿       ,20001102,88,88,88,88,4754,418399,-3.2967,0.0493,848999,-3.3523
2412,い地筿       ,20001103,85,94,85,92,59225,5103626,4.5455,0.6139,887590,4.4452
2412,い地筿       ,20001104,89,89,89,89,1630,145124,-3.2609,0.0169,858647,-3.3152
2412,い地筿       ,20001106,86,86.5,86,86,19199,1651416,-3.3708,0.199,829704,-3.4289
2412,い地筿       ,20001107,83,87,83,84,20453,1730032,-2.3256,0.212,810408,-2.353
2412,い地筿       ,20001108,84,89,84,87,17827,1553366,3.5714,0.1848,839351,3.5091
2412,い地筿       ,20001109,85.5,85.5,83,84.5,8246,695884,-2.8736,0.0855,815232,-2.9157
2412,い地筿       ,20001110,84,89,84,88.5,13520,1174943,4.7337,0.1401,853823,4.6251
2412,い地筿       ,20001113,84,86.5,83,85.5,8554,723892,-3.3898,0.0887,824880,-3.4486
2412,い地筿       ,20001114,86,88,85.5,87,7006,607064,1.7544,0.0726,839351,1.7392
2412,い地筿       ,20001115,89,89,84,85,9362,809118,-2.2989,0.097,820056,-2.3257
2412,い地筿       ,20001116,84,87,83,85.5,12019,1018830,0.5882,0.1246,824880,0.5865
2412,い地筿       ,20001117,84,88.5,83.5,88.5,10804,933419,3.5088,0.112,853823,3.4486
2412,い地筿       ,20001118,88.5,91.5,87,90,19743,1766004,1.6949,0.2046,868295,1.6807
2412,い地筿       ,20001120,89,89.5,86.5,87.5,9147,802416,-2.7778,0.0948,844175,-2.8171
2412,い地筿       ,20001121,87.5,93.5,87.5,93.5,12981,1191678,6.8571,0.1345,902062,6.6323
2412,い地筿       ,20001122,94,95,91,91,12371,1151276,-2.6738,0.1282,877942,-2.7102
2412,い地筿       ,20001123,90,92,89,92,3418,309064,1.0989,0.0354,887590,1.0929
2412,い地筿       ,20001124,93,94,91,94,6986,650825,2.1739,0.0724,906886,2.1506
2412,い地筿       ,20001127,94.5,95,92,92.5,7206,675340,-1.5957,0.0747,892414,-1.6086
2412,い地筿       ,20001128,91.5,95,91,95,6058,565593,2.7027,0.0628,916533,2.6668
2412,い地筿       ,20001129,94,97,93.5,97,8335,794407,2.1053,0.0864,935829,2.0834
2412,い地筿       ,20001130,96.5,98,95,95,6194,596693,-2.0619,0.0642,916533,-2.0834
2412,い地筿       ,20001201,94.5,97,94,96.5,5330,509768,1.5789,0.0552,931005,1.5666
