symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2890,永豐金       ,20020509,16.7,16.8,16,16.3,40054,656847,-1.8072,1.132,57675,-1.8238
2890,永豐金       ,20020510,16.4,16.7,16.3,16.5,21478,353891,1.227,0.607,58382,1.2195
2890,永豐金       ,20020513,16.4,16.4,16,16.1,13095,212240,-2.4242,0.3701,56967,-2.4541
2890,永豐金       ,20020514,16.2,16.3,15.5,15.6,15741,251494,-3.1056,0.4449,55198,-3.1548
2890,永豐金       ,20020515,15.7,16,15.6,15.7,13699,215997,0.641,0.3872,55552,0.639
2890,永豐金       ,20020516,15.8,16.1,15.7,15.8,16097,255440,0.6369,0.4549,55905,0.6349
2890,永豐金       ,20020517,15.9,16.2,15.8,15.9,20354,325532,0.6329,0.5752,56259,0.6309
2890,永豐金       ,20020520,15.9,15.9,14.8,14.8,16249,246711,-6.9182,0.4592,52367,-7.1692
2890,永豐金       ,20020521,15,15,14.45,14.7,18001,265469,-0.6757,0.5087,52013,-0.678
2890,永豐金       ,20020522,14.8,15.2,14.8,15,12084,181345,2.0408,0.3415,53075,2.0203
2890,永豐金       ,20020523,15,15.5,15,15.4,10581,161538,2.6667,0.299,54490,2.6317
2890,永豐金       ,20020524,15.5,15.9,15.4,15.6,12207,191613,1.2987,0.345,55198,1.2903
2890,永豐金       ,20020527,15.6,15.7,15.2,15.6,11183,173412,0,0.3161,55198,0
2890,永豐金       ,20020528,15.6,15.7,15.2,15.2,9235,142188,-2.5641,0.261,53782,-2.5975
2890,永豐金       ,20020529,15.3,15.4,15.1,15.4,10169,155145,1.3158,0.2874,54490,1.3072
2890,永豐金       ,20020530,15.4,16,15.4,16,21805,342659,3.8961,0.6162,56613,3.8221
2890,永豐金       ,20020531,15.8,15.9,15.2,15.9,18363,285264,-0.625,0.519,56259,-0.627
2890,永豐金       ,20020603,15.6,15.6,14.95,15.4,10592,160674,-3.1447,0.2993,54490,-3.1952
2890,永豐金       ,20020604,15,15.3,15,15.1,7283,109970,-1.9481,0.2058,53429,-1.9673
2890,永豐金       ,20020605,15.2,15.4,15.1,15.2,7470,113918,0.6623,0.2111,53782,0.6601
2890,永豐金       ,20020606,15.3,15.4,15.2,15.3,6489,99260,0.6579,0.1834,54136,0.6557
2890,永豐金       ,20020607,15.1,15.6,15,15.3,19343,296199,0,0.5467,54136,0
2890,永豐金       ,20020610,15.4,15.5,15.2,15.2,15620,240083,-0.6536,0.4414,53782,-0.6557
2890,永豐金       ,20020611,15.3,15.6,15.2,15.3,10241,157338,0.6579,0.2894,54136,0.6557
2890,永豐金       ,20020612,15.3,15.3,15.1,15.2,7046,107320,-0.6536,0.1991,53782,-0.6557
2890,永豐金       ,20020613,15.2,15.8,15.2,15.6,26179,408065,2.6316,0.7399,55198,2.5975
2890,永豐金       ,20020614,15.6,16.2,15.6,15.9,40974,652126,1.9231,1.158,56259,1.9048
2890,永豐金       ,20020617,16,16,15.6,15.6,37451,593919,-1.8868,1.0584,55198,-1.9048
2890,永豐金       ,20020618,15.7,15.8,15.1,15.1,19163,295317,-3.2051,0.5416,53429,-3.2576
2890,永豐金       ,20020619,15.1,15.2,14.65,14.75,18711,278811,-2.3179,0.5288,52190,-2.3452
2890,永豐金       ,20020620,14.6,15.1,14.6,15,16728,248860,1.6949,0.4728,53075,1.6807
2890,永豐金       ,20020621,14.85,15.1,14.8,14.95,10080,150864,-0.3333,0.2849,52898,-0.3339
2890,永豐金       ,20020624,14.95,15.1,14.75,14.75,8352,124309,-1.3378,0.236,52190,-1.3468
2890,永豐金       ,20020625,14.85,14.95,14.3,14.35,14409,209976,-2.7119,0.4072,50775,-2.7493
2890,永豐金       ,20020626,14.4,14.5,13.8,14.1,21643,305869,-1.7422,0.6117,49890,-1.7575
2890,永豐金       ,20020627,14.15,14.35,13.9,13.95,10380,145741,-1.0638,0.2934,49360,-1.0695
2890,永豐金       ,20020628,14.15,14.7,14,14.6,17787,255401,4.6595,0.5027,51659,4.5542
2890,永豐金       ,20020701,14.55,14.6,13.9,14,13492,191324,-4.1096,0.3813,49536,-4.1964
2890,永豐金       ,20020702,14.5,14.5,14.25,14.5,10353,148911,3.5714,0.2926,51306,3.5091
2890,永豐金       ,20020703,14.4,14.6,14.1,14.5,9311,134351,0,0.2631,51306,0
2890,永豐金       ,20020704,14.5,14.55,14.3,14.45,7853,113336,-0.3448,0.2219,51129,-0.3454
2890,永豐金       ,20020705,14.5,14.5,14.1,14.25,11156,158889,-1.3841,0.3153,50421,-1.3938
2890,永豐金       ,20020708,14.3,14.7,14.2,14.6,15894,230401,2.4561,0.4492,51659,2.4265
2890,永豐金       ,20020709,14.6,14.7,14.5,14.6,8169,119320,0,0.2309,51659,0
2890,永豐金       ,20020710,14.6,14.75,14.5,14.6,7184,105179,0,0.203,51659,0
2890,永豐金       ,20020711,14.5,14.6,14.2,14.3,5377,77631,-2.0548,0.152,50598,-2.0762
2890,永豐金       ,20020712,14.5,14.55,14.35,14.45,5331,77129,1.049,0.1507,51129,1.0435
2890,永豐金       ,20020715,14.4,14.45,14.1,14.45,15554,222058,0,0.4396,51129,0
2890,永豐金       ,20020716,14.4,14.55,14.25,14.4,14210,204582,-0.346,0.4016,50952,-0.3466
2890,永豐金       ,20020717,14.35,14.5,14.2,14.2,8635,123356,-1.3889,0.244,50244,-1.3986
2890,永豐金       ,20020718,14.2,14.5,14.2,14.5,9137,131519,2.1127,0.2582,51306,2.0907
